,cluster,cluster_label,seasonal_ndvi_integral,percentile_in_cluster,acres,estimated_yield_bu_ac,estimated_total_bushels,confidence
1731100001,2,"Soybean-like (later peak, slower decline)",79.27528593796075,61.20118748572734,136.06130342992407,76.09071116021227,10353.001339368351,0.8195426774840407
1731200001,2,"Soybean-like (later peak, slower decline)",75.58081120216254,38.159397122630736,80.22327209111535,72.57059049572165,5821.850227151187,0.608870026061368
1731200002,1,"Corn-like (early peak, fast decline)",78.0951490158082,18.017028288931613,79.3441617140025,238.74442124510963,18942.97596758791,0.5518777190234205
1731300002,2,"Soybean-like (later peak, slower decline)",70.31832616773445,13.884448504224709,61.62061244890794,67.55645895037203,4162.870375401433,0.5883939970650257
1731300007,0,Non-row-crop (already green in April),93.01687411036197,37.02265372168284,73.11987291943935,,,0.994685965840286
1731400001,1,"Corn-like (early peak, fast decline)",73.32994545236349,7.3056852513045865,157.7489886799751,233.631262394101,36855.09536669533,0.6012062222734236
1732100004,1,"Corn-like (early peak, fast decline)",74.65483648522283,9.173304037352375,152.56671181922982,235.05289700447838,35861.24759955736,0.5698291442129614
1732200001,1,"Corn-like (early peak, fast decline)",80.13652088695733,26.750892611919802,41.37490980119558,240.93485414313696,9968.657858136505,0.6485536168900816
1732200002,2,"Soybean-like (later peak, slower decline)",79.95969770030663,65.12902489152775,39.84553003710566,76.74282334393077,3057.8584726828867,0.7048563001880779
1732200003,1,"Corn-like (early peak, fast decline)",77.30304010217148,15.435319967042021,78.94495783734514,237.89447251809312,18780.569102678324,0.6156820606343107
1732300001,2,"Soybean-like (later peak, slower decline)",74.53932112955998,32.31331354190454,78.5015903365579,71.57825166852487,5619.0065894895815,0.6736720797366278
1732300002,2,"Soybean-like (later peak, slower decline)",74.24767756094445,30.60059374286367,158.955795065696,71.30037169208283,11333.607270794671,0.8061070564604643
1732400004,2,"Soybean-like (later peak, slower decline)",67.29322685146366,6.554007764329755,72.60996055833104,64.6741237398592,4695.985573895798,0.7749054692959235
1733100002,2,"Soybean-like (later peak, slower decline)",72.83727307819133,23.292989266955928,38.40767850336191,69.95652870489921,2686.867863708978,0.7414696123231763
1733100003,1,"Corn-like (early peak, fast decline)",78.86797587852692,20.983246360889865,39.539548752177915,239.573679945351,9472.635197937874,0.5494781223354495
1733100005,2,"Soybean-like (later peak, slower decline)",79.77280297679417,64.2612468600137,74.96739506928444,76.56474877978617,5739.859770154743,0.6898879934175793
1733200001,2,"Soybean-like (later peak, slower decline)",75.94846551643697,40.55720484128796,78.799975052415,72.92089402778436,5746.164630189205,0.6070769150798693
1733200002,2,"Soybean-like (later peak, slower decline)",76.65821754496446,45.215802694679155,78.89822270112779,73.59715058952911,5806.684377381106,0.6869323141661267
1733300001,1,"Corn-like (early peak, fast decline)",76.78641706513677,13.759956056028564,77.97286924043422,237.34012565351986,18506.090583090132,0.6654827849831823
1733300005,2,"Soybean-like (later peak, slower decline)",83.24240517714382,84.01461520895181,151.8673156894584,79.87060936252858,12129.73504636854,0.6991757235299995
1733400010,1,"Corn-like (early peak, fast decline)",83.49313876737419,49.876407580335076,55.86139664856368,244.53657234807773,13660.154463016159,0.6289705556660768
1733400011,1,"Corn-like (early peak, fast decline)",69.57491788873814,4.421862125789619,23.11468620038131,229.60204262056988,5307.179166141048,0.5141308369255781
1734100001,1,"Corn-like (early peak, fast decline)",82.2748569178955,40.53831365009613,78.28589048681197,243.22933152641133,19041.424811057117,0.5648600758583725
1734100002,1,"Corn-like (early peak, fast decline)",79.58703044622439,24.114254325734688,80.68880990119489,240.34523989619655,19393.171372641285,0.597049726153694
1734200003,1,"Corn-like (early peak, fast decline)",80.38238310115318,28.179071683603407,40.69920010846614,241.19866922257825,9816.592904585445,0.7802904572545045
1734200006,2,"Soybean-like (later peak, slower decline)",91.00834895450858,98.49280657684403,15.442405469945347,87.27005343101474,1347.659550465525,0.5605313894408243
1734200007,2,"Soybean-like (later peak, slower decline)",74.22978410160783,30.554921214889248,24.487675611684836,71.28332268228456,1745.56288236684,0.7286485112534229
1734200008,2,"Soybean-like (later peak, slower decline)",78.01545885067158,53.3226764101393,40.22015671154272,74.8903393399152,3012.1011844320024,0.7067520077728628
1734200009,2,"Soybean-like (later peak, slower decline)",80.43170727632976,68.50879196163507,40.24583618749303,77.19255727939304,3106.6790151601253,0.7288827514142541
1734300005,1,"Corn-like (early peak, fast decline)",80.95328399992775,31.74951936281241,79.69532309650344,241.81125731976076,19271.226280470066,0.5907446652565086
1734300008,2,"Soybean-like (later peak, slower decline)",69.01411973251005,10.184973738296414,80.82244849875704,66.313802185417,5359.643861887628,0.6513124720246816
1734300009,2,"Soybean-like (later peak, slower decline)",70.69268031145447,15.11760675953414,39.14673144856893,67.91314612551434,2658.5776932029294,0.6761782538575756
1734400005,2,"Soybean-like (later peak, slower decline)",75.58978129021318,38.20506965060516,114.99097799199153,72.57913725664638,8345.945974956756,0.5622849987609909
1735100001,1,"Corn-like (early peak, fast decline)",86.60874183320186,74.59489151332052,78.39256555445901,247.8796768304286,19431.92381554749,0.6413984939828099
1735100005,1,"Corn-like (early peak, fast decline)",75.94959401040754,11.727547377094204,80.21940353551199,236.44219775767067,18967.25207474591,0.608061290777165
1735200002,2,"Soybean-like (later peak, slower decline)",80.14025914661877,66.36218314683717,79.879282448927,76.91486351846896,6143.904107512453,0.6240133873390673
1735200004,2,"Soybean-like (later peak, slower decline)",73.82585141673934,28.134277232244802,40.513897843835366,70.89845287189146,2872.3726769377868,0.6222757774309481
1735200009,2,"Soybean-like (later peak, slower decline)",70.56017836221832,14.68371774377712,37.19596620069887,67.78689736677417,2521.3991433047754,0.5521549218422337
1735300005,2,"Soybean-like (later peak, slower decline)",79.24634389788282,60.99566110984242,233.89198296705536,76.06313498751209,17790.55747292001,0.5926991395749517
1735400001,1,"Corn-like (early peak, fast decline)",81.15303856404998,33.369953309530345,78.48023633954742,242.02559796732643,18994.226128696064,0.6390011511789027
1736100001,2,"Soybean-like (later peak, slower decline)",75.6724572700259,38.91299383420873,159.60996689813044,72.65791149271729,11596.926848239898,0.560194201014302
1736200004,2,"Soybean-like (later peak, slower decline)",68.71462410065473,9.408540762731217,57.611951526133815,66.02844070969674,3804.0273255132493,0.8051688350653637
1736200007,2,"Soybean-like (later peak, slower decline)",63.971267772128314,3.060059374286367,19.856639405980353,61.508938527343695,1221.360812582076,0.7741610443083135
1736200008,2,"Soybean-like (later peak, slower decline)",69.09027318860103,10.504681434117378,77.15821285731124,66.38636171650832,5122.253028144807,0.6830891821173144
1736300001,2,"Soybean-like (later peak, slower decline)",68.5789018797995,9.111669330897465,78.33074991860344,65.89912365424804,5161.927774816028,0.6373020110312383
1736300003,2,"Soybean-like (later peak, slower decline)",68.16665366439153,8.35807261931948,72.40029453622816,65.50633074978028,4742.677640271671,0.7082868704915248
1736400002,2,"Soybean-like (later peak, slower decline)",63.46076706739093,2.5576615665677096,151.2358772277794,61.02252998255909,9228.795852570795,0.7458251373617147
1801100001,1,"Corn-like (early peak, fast decline)",80.22961630160236,27.27272727272727,106.25061923134254,241.03474738736944,25610.091166178227,0.559248999723947
1801100006,2,"Soybean-like (later peak, slower decline)",69.93446549609725,12.833980360812971,36.792589841451864,67.19071389075033,2472.1203773367192,0.7376231180429603
1801200001,2,"Soybean-like (later peak, slower decline)",69.30850434439094,10.984242977848824,156.0832862319361,66.5942938465316,10394.256227861853,0.5430375342054796
1801300002,2,"Soybean-like (later peak, slower decline)",75.52830730114502,37.771180634848136,156.32834536091667,72.52056442160959,11337.019840669991,0.5898922251297984
1801400002,2,"Soybean-like (later peak, slower decline)",79.42173700454353,61.77209408540762,111.97439029260416,76.2302507328664,8535.835847665056,0.5988705821295021
1801400003,2,"Soybean-like (later peak, slower decline)",76.4785583024267,43.91413564740808,46.244357033420435,73.4259700408855,3395.536774095942,0.5580866898910507
1802100001,0,Non-row-crop (already green in April),59.98209487157979,1.2297734627831716,78.27639901155942,,,1.0
1802100006,1,"Corn-like (early peak, fast decline)",82.44819206161543,41.829167811040925,73.53267242821735,243.41532360681296,17898.9792547883,0.5235139123513535
1802200001,2,"Soybean-like (later peak, slower decline)",78.59276988304288,56.79378853619548,99.60549684263633,75.44040521942908,7514.279043891049,0.6411397629867439
1802200002,1,"Corn-like (early peak, fast decline)",83.19625150846905,47.54188409777534,58.647633277231655,244.21800637384155,14322.808077509682,0.5496619452922323
1802300002,1,"Corn-like (early peak, fast decline)",79.62789556771162,24.388904147212305,73.08840769008359,240.3890889899127,17569.65574034252,0.8684318628714849
1802300003,1,"Corn-like (early peak, fast decline)",83.75379076010336,51.579236473496294,26.778128193376855,244.8162571560637,6555.721117947787,0.7280946540075506
1802300004,1,"Corn-like (early peak, fast decline)",83.98607617136722,53.501785223839605,58.942187097846165,245.06550405407143,14444.696791183056,0.6269242493998974
1802400006,1,"Corn-like (early peak, fast decline)",72.44019771964912,6.289480911837407,154.9053436281921,232.6765452589101,36042.84019755206,0.6475335318272657
1803100002,1,"Corn-like (early peak, fast decline)",83.41956724559745,49.134853062345506,156.56337090949398,244.4576286318762,38273.11038314777,0.6477556613771862
1803200001,1,"Corn-like (early peak, fast decline)",86.071865030143,70.36528426256523,156.77035352466638,247.30359726931175,38769.87237183172,0.6548332691807769
1803300006,1,"Corn-like (early peak, fast decline)",75.53503797814882,10.95852787695688,163.8595426985145,235.99737083320446,38670.42126278063,0.6375314551442931
1803400017,1,"Corn-like (early peak, fast decline)",83.21941223958277,47.67920900851414,91.28652272534366,244.24285830214075,22296.081234901263,0.7307697339996798
1803400018,1,"Corn-like (early peak, fast decline)",76.74668937936951,13.622631145289757,52.68901623866453,237.29749705110942,12502.971675520352,0.656836340288883
1804151001,2,"Soybean-like (later peak, slower decline)",78.24725856009422,54.80703356930806,10.387420159059586,75.11119968015657,780.2115897288083,0.5025946144251117
1804176002,1,"Corn-like (early peak, fast decline)",78.66194501501533,20.21422686075254,112.07241175386642,239.35260470285206,26824.82366861846,0.6444844315588516
1804200002,2,"Soybean-like (later peak, slower decline)",79.82522634145963,64.48960949988582,156.11547731901396,76.61469811831402,11960.740166392754,0.7491347064146249
1804200003,1,"Corn-like (early peak, fast decline)",80.2421647077017,27.327657237022795,156.96747451556374,241.04821207840698,37836.72908643955,0.6366193562331619
1804300003,2,"Soybean-like (later peak, slower decline)",70.7473746748841,15.277460607444624,158.22122727184487,67.96525928711598,10753.546736256643,0.707012005052482
1805100003,2,"Soybean-like (later peak, slower decline)",70.9475891597875,15.91687599908655,301.23059373837884,68.15602501053796,20530.679880772146,0.679775869528615
1805201001,1,"Corn-like (early peak, fast decline)",76.8804852471545,13.979675913210658,71.59229372071925,237.44106269662373,16998.950301936402,0.6076850826684695
1805255001,2,"Soybean-like (later peak, slower decline)",79.65400800754071,63.43914135647408,12.304340304419041,76.45156012483214,940.6860125796877,0.5905093177931433
1805400001,2,"Soybean-like (later peak, slower decline)",77.91744517371701,52.56907969856132,18.640695642142237,74.79695124165393,1394.2672030558238,0.6670051226974776
1805400002,1,"Corn-like (early peak, fast decline)",83.39779649825616,49.052458115902226,138.7050227377498,244.4342681840005,33904.26072634702,0.6806053814520684
1806100001,2,"Soybean-like (later peak, slower decline)",71.39746727332654,17.652432062114638,76.99593048182862,68.58467193796882,5280.74063265487,0.6593997330848612
1806200004,1,"Corn-like (early peak, fast decline)",79.70684862460212,24.745948915133205,77.50969893199952,240.47380720106125,18639.052397185955,0.6086467662974152
1806200005,1,"Corn-like (early peak, fast decline)",78.07397604683793,17.98956330678385,77.93066026168519,238.72170222539702,18603.739873218594,0.7219362450883653
1806200006,2,"Soybean-like (later peak, slower decline)",73.44277684063044,26.33021237725508,79.84954853251551,70.53345680943752,5632.064682671268,0.5623206782333274
1806300006,2,"Soybean-like (later peak, slower decline)",73.3621032549155,25.964832153459692,35.5794177147719,70.45659046808673,2506.804463022674,0.5406445782133742
1806300007,2,"Soybean-like (later peak, slower decline)",75.9965915169854,40.94542132907056,124.86358285778527,72.96674880854339,9110.889685718763,0.5530670211188929
1806400002,2,"Soybean-like (later peak, slower decline)",73.94754098532442,29.13907284768212,149.47435450911757,71.01439952078275,10614.83152922159,0.540155522958467
1807100001,1,"Corn-like (early peak, fast decline)",78.13224890174476,18.15435319967042,89.66493232844212,238.78423016567774,21410.57183890464,0.6226436057653171
1807100003,0,Non-row-crop (already green in April),62.330855892919786,1.5533980582524272,151.78579519029796,,,0.5113621182513949
1807200001,1,"Corn-like (early peak, fast decline)",74.94582681588527,9.804998626750892,79.97673035418973,235.36513545661893,18823.733973191353,0.5571042192441203
